location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8152935031759776
austin,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8635631169693924
baltimore,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4067735360953312
bangor,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.425444891013375
beaumont,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.48682056191665074
boston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5114167638406499
boulder,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.5271156480194703
charleston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.916186014271907
cherokee,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5677529077080601
clt-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.102232284455429
colorado,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2279595621763013
colorado-springs,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.882775732642048
columbia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.794720347013038
columbus,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7642296300951804
dallas,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8874226044333267
denver,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.291821983150513
deschutes,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.564112883369004
duluth,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.008913650455702
el-paso,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8965394328112909
eugene,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.38875489971008087
fay-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.5671577359205573
florence,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.35203477645065534
floyd,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5646526596893167
frederick,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.0697849830413106
georgia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7310392339364751
greenville,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3227941488255106
hall,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7752848501551478
harford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4153511705233579
henry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.41639440222938207
horry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4938278094695686
houston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5298375179939637
indiana,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.8186711018102908
indianapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.31572354963623
la-grange,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.37653446789004863
larimer,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.41669730263523264
lynn,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3467768075596812
macon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.48082180149752396
maine,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5021460967200999
marietta,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4472843929702541
maryland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.566188144894112
massachusetts,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.48280830233694316
medford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.23663273681485808
mesa,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3722887618237187
minneapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.4078534084395045
minnesota,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3895422747623625
montgomery,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5436841813193204
nenc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.45354655033335
new-bedford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.333443817327854
north-carolina,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.6635874351147266
nyc,2026-03-14,0,2026-03-14,ILI ED visits pct,quantile,0.025,1.804917054161666
ogden,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.630095849586239
oregon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0912534251816541
pittsfield,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.09137488745518725
portland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3786501493376758
portland-or,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3868002913274455
provo,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2681353277226387
roanoke,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.4962562874095182
rochester,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3578933309954666
