location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.8776471866314857
austin,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1451970781997707
baltimore,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.33029556315461717
bangor,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6794979536736933
beaumont,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.49400130667279185
boston,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6211581843205398
boulder,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.3930268778044264
charleston,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1445436319100688
cherokee,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9892174915955587
clt-area,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,2.2226859393031537
colorado,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.2054615190268083
colorado-springs,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.8622150745921803
columbia,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.7337087795308787
columbus,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.0249337403274998
dallas,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1329787938933034
denver,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1734723179301436
deschutes,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.05579133938744
duluth,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6748917848726742
el-paso,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.607185701478585
eugene,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1792005425016425
fay-area,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,2.282316154186906
florence,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6207137855196985
floyd,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9853027905905396
frederick,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3211161471813513
georgia,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9039264869905493
greenville,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1543244951921514
hall,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.585107944045453
harford,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.2271058489719099
