location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.26444601089540665
austin,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.6435290993062057
baltimore,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3725535976316928
bangor,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.43115550595808105
beaumont,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7861942832956499
boston,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.47751068130350577
boulder,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.9184594244205517
charleston,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.024113403730401
cherokee,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5721226315009798
clt-area,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.6518913071855095
colorado,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5270695125836143
colorado-springs,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6207108320887361
columbia,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6606735026287237
columbus,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.7551771543756434
dallas,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.0476624819619427
denver,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6446076281508434
deschutes,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.9315925992207323
duluth,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3645953337390289
el-paso,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3097710617610055
eugene,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.4396215253487146
fay-area,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.2953369322785977
florence,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.1740615590706927
floyd,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5947779466854417
frederick,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.1300543626040776
georgia,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7833013239931286
greenville,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7405656468382089
hall,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3769553112243689
harford,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.2796165016637134
henry,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3947365250365819
horry,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.8018771013701775
houston,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6283940857399949
indiana,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.0483789317634762
indianapolis,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.4432901576661965
la-grange,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7516449445141153
larimer,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.3028534124701236
lynn,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5956218530813612
macon,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.8201918174197987
maine,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.8730011684410253
marietta,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.31699786788274975
maryland,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.4356413491767411
massachusetts,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5345011508849925
medford,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.57095523847241
mesa,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7017268381336584
minneapolis,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.578009449905085
minnesota,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.9009794622330722
montgomery,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5270607628945221
nenc,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.021509344704078
new-bedford,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.47599879513676224
north-carolina,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.6155312093218623
nyc,2026-02-07,0,2026-02-07,ILI ED visits pct,quantile,0.025,1.6867737197770998
ogden,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.9730281665135107
oregon,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,3.9703474587375185
pittsfield,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.44168062828962423
portland,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.548686317179114
portland-or,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,3.6605600726883383
provo,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6906070139531777
roanoke,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.8495060879813356
rochester,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.2582202653398378
