location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.2774477898816151
austin,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7496714008902325
baltimore,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.49984608215087256
bangor,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4854497404649663
beaumont,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3614721342861864
boston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7838995876150794
boulder,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6959291082841328
charleston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.687649226933092
cherokee,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3242047351156481
clt-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.7906419053236788
colorado,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5127121875396199
colorado-springs,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.569112533209457
columbia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.279191075932337
columbus,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4909844001825414
dallas,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.861407476192233
denver,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5763970196384908
deschutes,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5670853567257936
duluth,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.44920971918874336
el-paso,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3334096003409992
eugene,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.47857515394517447
fay-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.7676596529654611
florence,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6288114013254078
floyd,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.20998236720846117
frederick,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4844990171659583
georgia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3560314952693757
greenville,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.24715375907960996
hall,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.21169940484902397
harford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4782793119330176
henry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.2783138289528174
horry,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4054322800924277
houston,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5555517784050592
indiana,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.43456778925534306
indianapolis,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5085226384354877
la-grange,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3189951846840834
larimer,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.18568515527057855
lynn,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.944380169933165
macon,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.46185835043881535
maine,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.70715390199151
marietta,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.21678527603802963
maryland,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5274338507866599
massachusetts,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6112537569255294
medford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.33703344867184576
mesa,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.21323759714312895
minneapolis,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5966215770184337
minnesota,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.854573931878304
montgomery,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7014071851459297
nenc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1565090059832988
new-bedford,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6824601265530326
north-carolina,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0170230896960006
nyc,2026-01-24,0,2026-01-24,ILI ED visits pct,quantile,0.025,1.701503030228053
ogden,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.37824299936180383
oregon,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8452450984985899
pittsfield,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5847530070174524
portland,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4642222567342691
portland-or,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.0373690784120164
provo,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5245994875224879
roanoke,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8226262824647276
rochester,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9296998599372012
rock-hill,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.2902784594964201
rtp-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.2604625504509372
salem,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.690668669461075
salt-lake-city,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.9756631871155308
san-antonio,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.1963661624983823
savannah,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3990109138622263
senc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5984253905670699
south-augusta,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3424332724457723
south-carolina,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.4810705351181011
springfield,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6329094753279195
st-cloud,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.7298969442636588
st-paul,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8943750379609564
texas,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8130947866326854
triad-area,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,1.3510819116621537
utah,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.6935031165196067
virginia,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.8039053793295463
weld,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.3593594649251636
wnc,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5712498553543075
worcester,2026-01-24,0,2026-01-24,Flu ED visits pct,quantile,0.025,0.5611180563612891
athens,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.22963304714871136
austin,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.63374879699777
baltimore,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3865448561504975
bangor,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3898410599678728
beaumont,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2931676108987746
boston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6382798476802098
boulder,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5937335394148099
charleston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5843697296738849
cherokee,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.26115845819107597
clt-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.5518105993758833
colorado,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.40596518845109864
colorado-springs,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.45233475887405455
columbia,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.22019930086385436
columbus,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4201057459833046
dallas,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7232597446803842
denver,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4710406986114726
deschutes,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4851861793022544
duluth,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.36208621428538945
el-paso,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.27018596440556086
eugene,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.40231545153844805
fay-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.5113900588812506
florence,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5335599117321687
floyd,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.16927254965677493
frederick,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.39551649511804043
georgia,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2773478706743991
greenville,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.18775006176287545
hall,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.17148307470780802
harford,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.40677366007304927
henry,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.21877102175376276
horry,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3363109817254059
houston,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.46648539370283754
indiana,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.33979699158983273
indianapolis,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4074667498831835
la-grange,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2706858283304437
larimer,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.14499814544256417
lynn,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7820127106297116
macon,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.39667127670623414
maine,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.561754750324945
marietta,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.1723935946030302
maryland,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.39697397600969553
massachusetts,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4560371572905649
medford,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2899716082988339
mesa,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.15661865432270733
minneapolis,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.460081264979671
minnesota,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6688255598973668
montgomery,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5673271688099442
nenc,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.9820961421301597
new-bedford,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5503802929064607
north-carolina,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8255834938819067
nyc,2026-01-24,1,2026-01-31,ILI ED visits pct,quantile,0.025,1.5177809132942688
ogden,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3104213300225026
oregon,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.7027661357677807
pittsfield,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4673551459572682
portland,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.38190777053503006
portland-or,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8789244154221867
provo,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.42603225453043647
roanoke,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6937550031260155
rochester,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.80442212106635
rock-hill,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.23396580692221206
rtp-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.1073604799464007
salem,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6032058150864259
salt-lake-city,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.8111633990207833
san-antonio,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.982090284418562
savannah,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3339109977132032
senc,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5166031567182621
south-augusta,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.2794768521182585
south-carolina,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.34677613370615784
springfield,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5036969554257825
st-cloud,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6017265368814464
st-paul,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6867430099350345
texas,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6756489182034182
triad-area,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,1.1745807524349616
utah,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.5556546912887144
virginia,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.6494327260375286
weld,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.3020941621268459
wnc,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4578250304945029
worcester,2026-01-24,1,2026-01-31,Flu ED visits pct,quantile,0.025,0.4273832097952333
athens,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.17739271881759897
austin,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.5124737833807823
baltimore,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.2830850193191675
bangor,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.2862560464540486
beaumont,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.22508993154128856
boston,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.4697410553039985
boulder,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.4302656992705025
charleston,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.45732359601803224
cherokee,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.20453569987312603
clt-area,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,1.2638613136577925
colorado,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.3063514278433383
colorado-springs,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.32668796665674293
columbia,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.17483836399325775
columbus,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.32353174777474125
dallas,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.5739886710404404
denver,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.3632211218406867
deschutes,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.40984275869133546
duluth,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.22985637241107518
el-paso,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.23747924980813903
eugene,2026-01-24,2,2026-02-07,Flu ED visits pct,quantile,0.025,0.2984188085858109
