location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.6142310922886849
austin,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.316829426993573
baltimore,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.8407934930382248
bangor,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0964309771179217
beaumont,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.156247260717667
boston,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.989525535521836
boulder,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.2452001205144452
charleston,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.8439710158893318
cherokee,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.740500517284942
clt-area,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,5.662565694866151
colorado,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0201868828854441
colorado-springs,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.4239515938294962
columbia,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.6964533952724055
columbus,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.5244768387458452
dallas,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0157866130013022
denver,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.4538488018035607
deschutes,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.2978059427230176
duluth,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.5175415730128606
el-paso,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,2.159203907346005
eugene,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.2032296003123745
fay-area,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,4.687191909838883
florence,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0927590941510918
floyd,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.233293424332052
frederick,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.1140157039095175
georgia,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.3437946207571667
greenville,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.5266885418047508
hall,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.7309651275504376
harford,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.7582668660259392
henry,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.2702448279982366
horry,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0729596738292748
houston,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.5848488185762675
indiana,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.9803326098703837
indianapolis,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.9019743995223537
la-grange,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.4451327416267712
larimer,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.9704086887265116
lynn,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0774092603566825
macon,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,1.0046392844091967
maine,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.7818459460008538
marietta,2025-12-27,0,2025-12-27,Flu ED visits pct,quantile,0.025,0.9903303402246084
