location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.142434671009938
austin,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.972834047755108
baltimore,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.4863874594031556
bangor,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.181378166668403
beaumont,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.8680767572834163
boston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.0353824572360306
boulder,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.2260148216009545
charleston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.5281751474777654
cherokee,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.434820222048359
clt-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,7.534582643324444
colorado,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.0196467492913084
colorado-springs,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.136928315175745
columbia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.6942952962497384
columbus,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.0262904098179944
dallas,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.1708636782058064
denver,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.125642559615511
deschutes,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.8063505091375387
duluth,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.5250854608450783
el-paso,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,3.247561387886131
eugene,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.22778176119951524
fay-area,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,4.394999449343521
florence,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9131099294786484
floyd,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.618262712519136
frederick,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.1944442614751587
georgia,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.0267331016534404
greenville,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.9309403025545849
hall,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.2831597067830793
harford,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.3227812938538004
henry,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.0367317385448573
horry,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.9914790273048057
houston,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.813387956187423
indiana,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.6357547729393485
indianapolis,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.025426771155756
la-grange,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.5844995805746802
larimer,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.4866164523517729
lynn,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.1265433284194453
macon,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.2018121285378007
maine,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,1.3502919439182883
marietta,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.507468575134195
maryland,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.46739691229233
massachusetts,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,2.020693562637296
medford,2026-01-03,0,2026-01-03,Flu ED visits pct,quantile,0.025,0.12408164378062377
