location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.8353275263206967
austin,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,2.4250908677617704
baltimore,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.2975811428699977
bangor,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.0269005239121387
beaumont,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.178915587854078
boston,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6458058640220362
boulder,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.4442917684449008
charleston,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,2.200346902590619
cherokee,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.4577723012733526
clt-area,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.3385190174084602
colorado,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.9618875754958813
colorado-springs,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.016200618016125
columbia,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.1165181192074134
columbus,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.7396375737783645
dallas,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.8180137070920992
denver,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.9329501928231982
deschutes,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,2.507688367298474
duluth,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6072475152981995
el-paso,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.4161020854539609
eugene,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.9068803891974242
fay-area,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.875101084006921
florence,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.6016394349208827
floyd,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.0593522260918542
frederick,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.311973004704672
georgia,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.3075856227515443
greenville,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.0466449817781924
hall,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6842741143691399
harford,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.24634810149050085
henry,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6649849581972619
horry,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.8124345400416124
houston,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.9445177482346877
indiana,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.6631355907998004
indianapolis,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,2.176572441865896
la-grange,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.3689104716686598
larimer,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.7113272174000443
lynn,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.5960089288042568
macon,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.7768890551900521
maine,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.9851086656474716
marietta,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,1.0436816946434884
maryland,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.4157919850320646
massachusetts,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6543063414239672
medford,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,2.0044145685281856
mesa,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.6687249536627072
minneapolis,2026-02-21,0,2026-02-21,Flu ED visits pct,quantile,0.025,0.9090145176502505
