location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6850665778500868
austin,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5942832951211309
baltimore,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.49752204342902706
bangor,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6540082820497242
beaumont,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.37795709299151087
boston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6966193645862037
boulder,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.5938983206396757
charleston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5769909734149719
cherokee,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7587530597366313
clt-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4480956089094288
colorado,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.3094579487755054
colorado-springs,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.9222505894248989
columbia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5534108152584065
columbus,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.39578879101192854
dallas,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7004531963775292
denver,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4391097188712931
deschutes,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.45640460756075424
duluth,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.000439781231172
el-paso,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.0086433264775676
eugene,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2762783970139241
fay-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4273333281340375
florence,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2705828637218504
floyd,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4525346381912442
frederick,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4128401819170955
georgia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6240668693861374
greenville,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.8154510423306814
hall,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.36513386699578576
harford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2763096964012031
henry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3844785605894592
horry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3967466270578232
houston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5255112934826505
indiana,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4098401078302643
indianapolis,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.5532841556222519
la-grange,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3580518964468878
larimer,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6155514803300126
lynn,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5012754623222064
macon,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.35930002231022545
maine,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6067815992173707
marietta,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5557753009397237
maryland,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6414734572860075
massachusetts,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7641910056658466
medford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.11607517266770144
mesa,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.22871989792045683
minneapolis,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.6095123229095
minnesota,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4468106731026
montgomery,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6861974380721547
nenc,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.8760224398192579
new-bedford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5878722150430418
north-carolina,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.0134671628678824
nyc,2026-03-21,0,2026-03-21,ILI ED visits pct,quantile,0.025,2.127954902338214
ogden,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.42311481798570866
oregon,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6795784053167583
pittsfield,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.15454733283818894
portland,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.301720083954889
portland-or,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.9662010546921395
provo,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.30511286166792184
roanoke,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.9484193063924864
rochester,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7473917289612072
rock-hill,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.43161484196966365
rtp-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6874412342470635
salem,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6903303766985149
salt-lake-city,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5127020061084522
san-antonio,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6797143295294811
savannah,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.1872833807625263
senc,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4535961738764297
south-augusta,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4344025280406867
south-carolina,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6827328517874057
springfield,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7152829524346084
st-cloud,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.8096360914156047
st-paul,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.0727204141461375
texas,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7933277412571423
triad-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7395104247201129
utah,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.49365263701660966
virginia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.1482260833628906
weld,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.5185110319066013
