location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.40660596007233646
austin,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.270076619536949
baltimore,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.25951209361881283
bangor,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7332105681473315
beaumont,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.4917623244411151
boston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.560195027780994
boulder,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.217440258810156
charleston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.705347365650142
cherokee,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.9460722511591606
clt-area,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.3796969125620184
colorado,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7700201737605297
colorado-springs,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.8626924537978826
columbia,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.9320122500461455
columbus,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.5373555327985424
dallas,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.552743664002866
denver,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7809526910209876
deschutes,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.6558802096210385
duluth,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.6836662251079995
el-paso,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.38635339137888136
eugene,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.5545167725493387
fay-area,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.140161745768021
florence,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.6207635617706246
floyd,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7200960651780389
frederick,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.19932954714840567
georgia,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.101870050507743
greenville,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.8081715855186675
hall,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.4439449520049055
harford,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.28952606951707605
henry,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.4368255692245971
horry,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.2502813592320559
houston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.8596877747464129
indiana,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.0903031243960954
indianapolis,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.41367887588586
la-grange,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7234428032057261
larimer,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.5770619401775926
lynn,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.5900634227648665
macon,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.8452113090967512
maine,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.8894168767455909
marietta,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.6500679622115795
maryland,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.3144471276127176
massachusetts,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.5689340971050004
medford,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.3984376356752044
mesa,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7968731679847914
