location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.23646329492152468
austin,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.29587529341514396
baltimore,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6019936607852804
bangor,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.515605542833801
beaumont,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10231166385542154
boston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8125089133190796
boulder,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22642435778950037
charleston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.29609590303467337
cherokee,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5012932846803112
clt-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.9657018523607172
colorado,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.637164504620807
colorado-springs,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5551032565968149
columbia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.199064981988483
columbus,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1852148164879015
dallas,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2306054130806217
denver,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7865599346654587
deschutes,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.341756208480147
duluth,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6416005668179539
el-paso,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8093059892600469
eugene,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09126639878091823
fay-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8255741336468074
florence,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.0936721833303323
floyd,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1336461486102034
frederick,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22523652473158207
