location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.31893496589804116
austin,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.6604678882469441
baltimore,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.40973120610074315
bangor,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.4302455215856378
beaumont,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.8533568208664442
boston,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.4922386573340718
boulder,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.9093964892623745
charleston,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.006364579815139
cherokee,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6356376347597226
clt-area,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.7339117864486924
colorado,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.5234493033180896
colorado-springs,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6200129691081673
columbia,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.7238153479213515
columbus,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.8322172942984303
dallas,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.0625692323003246
denver,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6256496575738846
deschutes,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.9494181667590773
duluth,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.385147988324391
el-paso,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.33794589247573753
eugene,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.4583240226008387
fay-area,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,2.5544588118085305
florence,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,1.1676636012615649
floyd,2026-02-07,0,2026-02-07,Flu ED visits pct,quantile,0.025,0.6418982077483635
