location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.08244547519429862
austin,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.1124432454690885
baltimore,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.1363764540056728
bangor,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.13135158898952615
beaumont,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10711307135982304
boston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.29054635166614123
boulder,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.17100768879677555
charleston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0907031873441527
cherokee,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.18027459218283853
clt-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.5898487812732297
colorado,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2681656398839923
colorado-springs,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2586862719006559
columbia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04500490099091341
columbus,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.08830821967860819
dallas,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09731933413638577
denver,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.3398706525378126
deschutes,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04728108206708466
duluth,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.15812683626458085
el-paso,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.7528242237853913
eugene,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.010821960476689497
fay-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.5272007664813133
florence,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.004038901243091494
floyd,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06766449582319235
frederick,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07006687022701381
georgia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.15060829627416
greenville,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.08442210075814748
hall,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07071924204076434
harford,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.03937316809990291
henry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04956213418981162
horry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07327241561743086
houston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.22378909736802105
indiana,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.13343472121826055
indianapolis,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.05511187623808248
la-grange,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0055874196500410225
larimer,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0768863664491969
lynn,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.20532217805059555
