location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5715634989060444
austin,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.49137324386230574
baltimore,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3968523372326803
bangor,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.49773398912544886
beaumont,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.27966188811569725
boston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5874565124355319
boulder,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4089304484973606
charleston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5032323680902698
cherokee,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6612497233616694
clt-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4151806152482038
colorado,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.1974150666537318
colorado-springs,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.8164178978944787
columbia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.42359515830321254
columbus,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.30652851605554715
dallas,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5726677695354242
denver,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.2448666229421714
deschutes,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.36010541202840335
duluth,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7977091698692038
el-paso,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7511978696028246
eugene,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2244966918010726
fay-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.4282243137781776
florence,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2032166806764565
floyd,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.35785105656267663
frederick,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.35766356786828435
georgia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5600159775980954
greenville,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.765685470491382
hall,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.25803973268305386
harford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.17012038937455828
henry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2928446914322713
horry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.28789424754376236
houston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3805554081782245
indiana,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.5038055531027357
indianapolis,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.3617694196681078
la-grange,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2595196548423115
larimer,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3700972588046234
lynn,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3944681448513673
macon,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.29311066546696835
maine,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.46273061394222126
marietta,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5129588170375995
maryland,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4940429141879198
