location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.01559618982498834
austin,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.11355344899812607
baltimore,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.10417333958357446
bangor,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.007480634859172773
beaumont,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.06599488094247782
boston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.15388360339644058
boulder,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.19385381453526218
charleston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.047327680962861315
cherokee,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08658468015206706
clt-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.45716408619430593
colorado,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.24580043469553997
colorado-springs,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.2576610591633227
columbia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03334835016841267
columbus,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0957203271507744
denver,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.32607868337004603
deschutes,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05378782785665468
duluth,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08754880942668153
el-paso,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.6660861382060216
eugene,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.023846762823322896
fay-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.4722511166643174
florence,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.004765967875743175
floyd,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.02502915008138909
frederick,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.005122906341261573
georgia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.10169929082235617
greenville,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09819963982599313
hall,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.020150966506666028
harford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0007229931956670883
henry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04932390702512621
horry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03116194511281712
houston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.17483913704335186
indiana,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.06362026370401154
indianapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.036605764280809326
la-grange,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.028747132310368823
larimer,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05502838791218354
lynn,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1400960626522861
macon,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.044998556014404396
maine,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1777216682889153
marietta,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.021239764605637618
maryland,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.10641803150568167
massachusetts,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.16035546161149616
medford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03478009323274579
mesa,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
minneapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.20510245478599592
minnesota,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1979717220871989
montgomery,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07574933207206985
nenc,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07787340594237059
