location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7890708442609247
austin,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7972961736688641
baltimore,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3903467206633181
bangor,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.42612650438069466
beaumont,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5261165941587947
boston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.49385754115339175
boulder,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.409453186560389
charleston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7954237043030147
cherokee,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5693011615467932
clt-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.9410167696226572
colorado,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1306340423720387
colorado-springs,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8187528686218738
columbia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7690657516391254
columbus,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7078354376608555
dallas,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8457231853042205
denver,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2223491982690844
deschutes,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5344208172191792
duluth,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9705290891051069
el-paso,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8452812625379776
eugene,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3107067509465699
fay-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.4697055461808284
florence,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.34118725983415377
floyd,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5126926333965081
frederick,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.09214513288158065
georgia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6737224037865787
greenville,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2319430657000572
hall,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6938239788050737
harford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.41126676840906656
henry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.40517571145987347
horry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4810728691245848
houston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.49229868656184983
indiana,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.6768588679607555
indianapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.0931626744543905
la-grange,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3749222511271858
larimer,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3736544592850969
lynn,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3161564537262405
macon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.45449867785780457
maine,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5169496113074321
marietta,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4131403089979049
maryland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5102993793169771
massachusetts,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.46797006856530554
medford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.20330748986937922
mesa,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3618280934029413
minneapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2822670729996724
minnesota,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1975530579694609
montgomery,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.48625510942525285
nenc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3471802391068732
new-bedford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3075893136529112
north-carolina,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.4670499636114942
nyc,2026-03-14,0,2026-03-14,ILI ED visits pct,quantile,0.025,1.7253634043559707
ogden,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5785464314476457
oregon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9248155433458883
pittsfield,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.08269582995265569
portland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.37881279016603536
portland-or,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.208351081190728
provo,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2538737272276425
roanoke,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3793107860203635
rochester,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3015668407069838
rock-hill,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.23597464686475136
rtp-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0485797862575605
salem,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.002484627652306
salt-lake-city,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5294246256060398
san-antonio,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0864748387794276
savannah,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.20055852269838667
senc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8327764450135096
south-augusta,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4846448256851092
south-carolina,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8555978470622508
springfield,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.32065531451389523
st-cloud,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5849784863007469
st-paul,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2010515047306682
texas,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9429339235406544
triad-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9138508720001368
utah,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5510840320203939
virginia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.176705697975391
weld,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.3438239670291718
wnc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.10113879010467
worcester,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3509122985857137
athens,2026-03-14,1,2026-03-21,Flu ED visits pct,quantile,0.025,0.5444660751618509
