location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1913977937122661
austin,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.23736175539600748
baltimore,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.47269562414135613
bangor,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.41612783967922284
beaumont,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09011908224902947
boston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6340967927994678
boulder,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.24018591487020285
charleston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.25097195616901413
cherokee,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4243096981663054
clt-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8816246918625916
colorado,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.528765474664865
colorado-springs,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5094549058098228
columbia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.15972556586898548
columbus,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.17141001186451957
dallas,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1853912942990758
denver,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7244282429155532
deschutes,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.30200684694995067
duluth,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6425115955734558
el-paso,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7070302319174697
eugene,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09001367051383488
fay-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7770929890590542
florence,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10435824285765047
floyd,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.11564897645014748
frederick,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1841828103453625
georgia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3040456722540694
greenville,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.192114610005214
hall,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16381125797926355
harford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10772928799671697
henry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2304708733403142
horry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.17035021133621633
houston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.29074218010640274
indiana,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3551918514916048
indianapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2649369634162638
la-grange,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.07553639333898358
larimer,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16399034706377688
lynn,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.34969773321237096
macon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.11107171239029853
maine,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5591877791001892
marietta,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.14049092495347704
maryland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5297354682208938
massachusetts,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6867366133345945
medford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.00698029434884539
mesa,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10555161152677625
minneapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5618247679329532
minnesota,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6605105256450249
montgomery,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.45039462355449755
nenc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2088161392471918
new-bedford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.848571466967231
north-carolina,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.48010306359688437
nyc,2026-04-11,0,2026-04-11,ILI ED visits pct,quantile,0.025,2.0731365761142038
ogden,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09659050438377115
oregon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.30380610100773037
pittsfield,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1368631930447453
portland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4072562625839819
portland-or,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3636095656235652
provo,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.07603241331607281
roanoke,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.39019489805542495
rochester,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22055210168777536
rock-hill,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08393589266030348
rtp-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.19160131079978235
salem,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.18260778466097194
salt-lake-city,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.18799021677768743
san-antonio,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22946101380537642
savannah,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08780109633849785
senc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3444323077879857
south-augusta,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2962614828585321
south-carolina,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2849442294841158
springfield,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.802950095715846
st-cloud,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.34437781774199006
st-paul,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6898813710236386
texas,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.32925300523369405
triad-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3109403036706507
utah,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.19742153403955787
virginia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.572731898670388
weld,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3622589449764617
wnc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.23005969453901348
worcester,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5863492380729224
athens,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.12278598946728957
austin,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.17206006010721306
baltimore,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.33941778451986027
bangor,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.28449115459405655
beaumont,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.059187887185874664
boston,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.47579385654698386
boulder,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.1588133961687031
charleston,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.1739355468739563
cherokee,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.2946963780325487
clt-area,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.6301232939566339
colorado,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.35919415191638426
colorado-springs,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.3451522722734163
columbia,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.10326883689859324
columbus,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.11578796685924171
dallas,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.13415768379154175
denver,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.5181633490737557
deschutes,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.21465920927456014
duluth,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.44416494519305105
el-paso,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.496652576099871
eugene,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.05985803217487883
fay-area,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.539830231373068
florence,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.06871294322254529
floyd,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.07001754830495237
frederick,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.11657984444456408
georgia,2026-04-11,1,2026-04-18,Flu ED visits pct,quantile,0.025,0.22720283672697622
