location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.1038004451243008
austin,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.19233755448497525
baltimore,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.2182818067354635
bangor,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.13156040832501661
beaumont,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.10360122889166443
boston,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.4245425803244592
boulder,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.24555882971670934
charleston,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.12942793401170163
cherokee,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.22254600284154447
clt-area,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.6754241978901644
colorado,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.3785785431688972
colorado-springs,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.373627721310867
columbia,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.07152559445562492
columbus,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.0755433391900278
dallas,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.11304484005320393
denver,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.45805937304142186
deschutes,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.18339042214343243
duluth,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.2617481285408488
el-paso,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.7764419884693167
eugene,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.07744273242743137
fay-area,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.8813016114977713
florence,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.04887255467629252
floyd,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.1374394526496897
frederick,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.21751937050728964
georgia,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.24875696922195645
greenville,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.18749825897430186
hall,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.16918458553701637
harford,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.021659358085949175
henry,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.05558459093885746
horry,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.18944904699774923
houston,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.2269165162906033
indiana,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.19492440233477593
indianapolis,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.08309728111352133
la-grange,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.05186405480064585
larimer,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.11052383666923153
lynn,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.3959780670392235
macon,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.06940029187114218
maine,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.4193544768099711
marietta,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.09352782350028621
maryland,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.3096896231985214
massachusetts,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.49693069984780114
medford,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.0012109729061333032
mesa,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.032257280937991954
minneapolis,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.3871075429226979
minnesota,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.39053145368020775
montgomery,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.27948430985279293
nenc,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.1384567823053952
new-bedford,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.6430723557825997
north-carolina,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.39981076068477234
nyc,2026-04-18,0,2026-04-18,ILI ED visits pct,quantile,0.025,1.532692276572233
ogden,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.13628036632972274
oregon,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.21772491449603532
pittsfield,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.22308433803416164
portland,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.3540657010747682
portland-or,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.23446476524590967
provo,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.08824421557727914
roanoke,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.27782042266180884
rochester,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.08350432204722612
rock-hill,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.043413571328901925
rtp-area,2026-04-18,0,2026-04-18,Flu ED visits pct,quantile,0.025,0.13787986118348933
