location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.019625508991244878
austin,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.08383286221326139
baltimore,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.03854434750738523
bangor,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.004194775018925755
beaumont,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.12629251223681867
boston,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.045167157156091285
boulder,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02496513034220841
charleston,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.03908262188043451
cherokee,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02320318477938455
clt-area,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.6377713603212325
colorado,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.1318835394044398
colorado-springs,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.12397458918274816
columbia,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.002115261948670271
columbus,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.06232840398299851
denver,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.15234557005125193
deschutes,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.09739936136541752
duluth,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02870565041470563
el-paso,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.5718993433878261
eugene,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02529342918809007
fay-area,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.47825247751235495
florence,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.020281472537602235
floyd,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0139797309991196
frederick,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0029214120864379037
georgia,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.06411712413134357
greenville,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.021115869803740216
hall,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.002601212786914697
harford,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.008792186601368357
henry,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.019345661599483754
horry,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0061227841705744235
