location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07077385431797599
austin,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10510823186257971
baltimore,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07458709201780506
bangor,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06622356853200154
beaumont,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.07948518985941389
boston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.17263573893661402
boulder,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.12684519161400318
charleston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06766177172652889
cherokee,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09134941775510923
clt-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.48058902717318763
colorado,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2050734845607375
colorado-springs,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.16567148908714172
columbia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.025594302418529218
columbus,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.050336079421297523
dallas,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09203327775200748
denver,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.22479987986882305
deschutes,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04664278736376548
duluth,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10513615071657081
el-paso,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.685090841931018
eugene,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.011391429545032342
fay-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.42629946193421564
florence,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0021418674671017483
floyd,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.045977876723783805
frederick,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.03888360533508543
georgia,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.1266223123121097
greenville,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0433314448852045
hall,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.05616389702365495
harford,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.02210114242003284
henry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.023035721534307295
horry,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0694346057418481
houston,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.17346282513716438
indiana,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10546923366138465
indianapolis,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.03541006327211795
la-grange,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.01621840032120709
larimer,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.04770007796639111
lynn,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.12104024061834669
macon,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.041285722933060404
maine,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2020574130032744
marietta,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.02948033954498163
maryland,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.11484753834181557
massachusetts,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.21202943740153363
medford,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.019434611962648583
mesa,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.0
minneapolis,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2095142696169055
minnesota,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.217742781095162
montgomery,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.09373662223298719
nenc,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.039863845048242204
new-bedford,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.2516513875588383
north-carolina,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.19846020410433485
nyc,2026-04-25,0,2026-04-25,ILI ED visits pct,quantile,0.025,0.8447404105274197
ogden,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.013946319196847102
oregon,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.15035651110055126
pittsfield,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.01318370218621819
portland,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.16649659209748047
portland-or,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.12836510236516016
provo,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.06850011869778508
roanoke,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.11624339481877559
rochester,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.01224070610545743
rock-hill,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.022880777627240646
rtp-area,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.059211766589888214
salem,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.062434248644346844
salt-lake-city,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.11992531206058886
san-antonio,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.10159343593212705
savannah,2026-04-25,0,2026-04-25,Flu ED visits pct,quantile,0.025,0.025509179362078582
