location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.023018456085174152
austin,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0812411570860002
baltimore,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0499057919569797
bangor,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.007246239191180828
beaumont,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04354222098403136
boston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08247324336570605
boulder,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.16190576685920044
charleston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04319340564565728
cherokee,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05946951156875733
clt-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.3571413542031416
colorado,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.20850172904519262
colorado-springs,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.18953873759199197
columbia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.02225656638017936
columbus,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07695520207189346
denver,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.20114378565480584
deschutes,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.041080741032231013
duluth,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.065173442437004
el-paso,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.558228226290056
eugene,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.017189390457733357
fay-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.33941515253702903
florence,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
floyd,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.024468797771031163
frederick,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.004404462046719491
georgia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08558882984917808
greenville,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04443334135678235
hall,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.021504316919468906
harford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.001855395185010232
henry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.015071602622893457
horry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.030854514067405026
houston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.12803184029378173
indiana,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.068823340777761
indianapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.019781632327052878
la-grange,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0208884116263372
larimer,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03641160850122341
lynn,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08442748201708508
macon,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.038401270128247435
maine,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.11930163459424344
marietta,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.02207856324622666
maryland,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07746635898458386
massachusetts,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.11560719780224056
medford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.027094865551465792
mesa,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
minneapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.13457167343145757
minnesota,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.16500300970127013
montgomery,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04745678741711155
nenc,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0343830077343661
new-bedford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09852687072057657
north-carolina,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1394698810645579
nyc,2026-05-02,0,2026-05-02,ILI ED visits pct,quantile,0.025,0.6658347454706542
ogden,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.021325350003816454
oregon,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.14796916218092326
pittsfield,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.002181729388984725
portland,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04902524933790783
portland-or,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.11199528606103253
provo,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0960847054726262
roanoke,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.08036809269549573
rochester,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.009021328403227632
rock-hill,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
rtp-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03323662599244692
salem,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03293487446056676
salt-lake-city,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09243803014656572
