location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7149703382252289
austin,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5093684173873322
baltimore,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.23925572901778872
bangor,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2782084469516416
beaumont,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.26321103806251694
boston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.23225003311812237
boulder,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.7207608252397055
charleston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5623669841026484
cherokee,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2817625940034485
clt-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.6682005266478925
colorado,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9793424101748059
colorado-springs,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5665134843893201
columbia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.39031292591072453
columbus,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5794755289148822
dallas,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5394646551377759
denver,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1403178707892623
deschutes,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.36069169524111794
duluth,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0306977608590195
el-paso,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7065788383568934
eugene,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.18554658955104325
fay-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.2273728247888744
florence,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.1718405803190545
floyd,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3865772417855898
frederick,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.020848665352638754
georgia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4281849295061413
greenville,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7445069873185056
hall,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6231130542520046
harford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.28956606325827666
henry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.17571739532071753
horry,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3164031839259961
houston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.286765438177937
indiana,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1301951013385283
indianapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.876791474333721
la-grange,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2168674381869138
larimer,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.25589872930479607
lynn,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.13034467576873074
macon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2856673382937671
maine,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2958446278616354
marietta,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.22239671031921696
maryland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.30731041297120393
massachusetts,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2465670189110577
medford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.09311953195826807
mesa,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.24383293825158858
minneapolis,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1629319577591206
minnesota,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0156851774539326
montgomery,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.2375140772891561
nenc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.2255698120651983
new-bedford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.14636969898865287
north-carolina,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1944827515879513
nyc,2026-03-14,0,2026-03-14,ILI ED visits pct,quantile,0.025,1.0445195688472486
ogden,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.41896230877288976
oregon,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7390180911046703
pittsfield,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.03913157657947719
portland,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.20560668650357994
portland-or,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.989560449115034
provo,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.1200618408138583
roanoke,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9850729480980012
rochester,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.1752071779896394
rock-hill,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.11694527534893322
rtp-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8126166114947564
salem,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6454565912025721
salt-lake-city,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3130007940497886
san-antonio,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7835269118138556
savannah,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.09792229410027528
senc,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.8026930494390101
