location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.1196870090527924
austin,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.4032542333466538
baltimore,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.08809131733913178
bangor,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.3250045215265683
beaumont,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.6271529046901747
boston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.20404987704620184
boulder,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.6146959209682503
charleston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.916101037239735
cherokee,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.27454118153247503
clt-area,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.44615544157352816
colorado,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.36548324898766277
colorado-springs,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.3984166643422158
columbia,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.23422187847045328
columbus,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,1.5136146105749457
dallas,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.7346957019691946
denver,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.33436522355059073
deschutes,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.2327766386268775
duluth,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.2986833514370228
el-paso,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.06358638368416751
eugene,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,2.1331087124396007
fay-area,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.6723629232210716
florence,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.9186912362732925
floyd,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.19581664927278625
frederick,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.0436058615381994
georgia,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.5650029058545654
greenville,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.22512624212258311
hall,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.13794217883067653
harford,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.09064310173607751
henry,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.08879747083106021
horry,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.4979802219465602
houston,2026-02-14,0,2026-02-14,Flu ED visits pct,quantile,0.025,0.3199673683867079
