location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.14391861182074572
austin,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.17622044627648273
baltimore,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3586677403061054
bangor,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.40310529460498273
beaumont,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.056540711795142785
boston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.551621575288486
boulder,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16199774640304565
charleston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.15140048900574138
cherokee,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.31149580683325523
clt-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.8327966049197296
colorado,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.34047086510135594
colorado-springs,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.335062049092749
columbia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.0779659332793145
columbus,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10777588484066819
dallas,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.13832390002793826
denver,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5226154517498917
deschutes,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.20838136058049392
duluth,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5366203667044663
el-paso,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.49787831459506693
eugene,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.05180759259117498
fay-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.6678987006335022
florence,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.06802332461173786
floyd,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.06664688137801832
frederick,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08598507673146825
georgia,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2395310328756744
greenville,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09995606435515611
hall,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08251639581437202
harford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.06920722402946498
henry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.15717354996761618
horry,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09941372373883717
houston,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2185799831560682
indiana,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2317413715910943
indianapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.1390585458723838
la-grange,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.07538120632603094
larimer,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09175797668871605
lynn,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2508626376995311
macon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.07794017316287433
maine,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4702632101547461
marietta,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08286888451477072
maryland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4626136971724609
massachusetts,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.562077453710371
medford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.008677017417482646
mesa,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.05661567124625221
minneapolis,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3697660768847228
minnesota,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4580439825800075
montgomery,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.3194402230213054
nenc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.12905363220079627
new-bedford,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.7142111300152307
north-carolina,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.38571272129609074
nyc,2026-04-11,0,2026-04-11,ILI ED visits pct,quantile,0.025,1.783691678848365
ogden,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.07398488258855485
oregon,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.23192375179702437
pittsfield,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.09630510988456162
portland,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2924709531306334
portland-or,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.22651394003612862
provo,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.05475496569923453
roanoke,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2847145235347853
rochester,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.16286841472508998
rock-hill,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.08427643024471095
rtp-area,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.11571318282165648
salem,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.10455106549412739
salt-lake-city,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.13796819243183686
san-antonio,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.15420185082844293
savannah,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.04678266544689225
senc,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2800350396597239
south-augusta,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.25491117112735406
south-carolina,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.20226969727228677
springfield,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.5324489169164811
st-cloud,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.2916064150642513
st-paul,2026-04-11,0,2026-04-11,Flu ED visits pct,quantile,0.025,0.4577921691995995
