location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.384523389489433
austin,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.28353537272251483
baltimore,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3287453288169566
bangor,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.342097260734434
beaumont,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.1394495159141155
boston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2918004921380186
boulder,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.6514043134949035
charleston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.35297570800073885
cherokee,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3200907511878767
clt-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.3604273722755198
colorado,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.0309147697975471
colorado-springs,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.5901117876077387
columbia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2282502445922585
columbus,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2403467091670759
dallas,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.32659897000845284
denver,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.173550350197249
deschutes,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.25022784492344313
duluth,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.909253834123322
el-paso,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.6773571322994091
eugene,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.11279734811541337
fay-area,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.3217421979008843
florence,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.09958883292893572
floyd,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.20057579086190702
frederick,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.10064557006914307
georgia,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.31078522170975487
greenville,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.4504744085046234
hall,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.1510869049602945
harford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.14450125771049302
henry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.12759394534103746
horry,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.18562725766101082
houston,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.23480534006504739
indiana,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.9317144167369823
indianapolis,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.1905409272163743
la-grange,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.14636199747908274
larimer,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.24818131558314416
lynn,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.1822699459121921
macon,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.1953965360730006
maine,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.28426250435215833
marietta,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.27327787660092695
maryland,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.37786890832733255
massachusetts,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.3521828444193638
medford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.04253930794457939
mesa,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.09845586743022051
minneapolis,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.1686355762447278
minnesota,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,1.0030311152260016
montgomery,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.40601374756747993
nenc,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7592187840869906
new-bedford,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.2027837669290252
north-carolina,2026-03-21,0,2026-03-21,Flu ED visits pct,quantile,0.025,0.7620559507760782
