location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.17560364753450913
austin,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.23442700446411838
baltimore,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4440136319976943
bangor,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2392805549713695
beaumont,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.12988444775071312
boston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4400782904865531
boulder,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9542848887208493
charleston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.23107783187441178
cherokee,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.19749619917996733
clt-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9192973344593117
colorado,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9255995125992559
colorado-springs,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.8349499284676585
columbia,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.07308367081495847
columbus,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2133376617308469
dallas,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.22990129003857643
denver,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9839157787016347
deschutes,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4477656826507467
duluth,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.8393983788961272
el-paso,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.389529765796654
eugene,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.08611276322202822
fay-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9166797126903604
florence,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.06520379172372662
floyd,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2847249751362484
frederick,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.16096571497527246
georgia,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.26459678177156726
greenville,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.20753983564058343
hall,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.070763843050649
harford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.07912597907358314
henry,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.10869159619193557
horry,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.10793775330651047
houston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.19516764320516117
indiana,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.45778291865523324
indianapolis,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.36160627850887517
la-grange,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.14264866739376153
larimer,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.41505241373116303
lynn,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.18970371877253359
macon,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.18819961730979348
maine,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3679629650400974
marietta,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.08273396111775153
maryland,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.38062858631470825
massachusetts,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4641502859604356
medford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.03232279105112832
mesa,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.18208499625785932
minneapolis,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.7375152593435079
minnesota,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.7039428035420877
montgomery,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.1980412067945121
nenc,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2903928131953025
new-bedford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3551543119917387
north-carolina,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.47851542745026115
nyc,2026-03-28,0,2026-03-28,ILI ED visits pct,quantile,0.025,1.583188905834336
ogden,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.14791147531766335
oregon,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.39103110602106494
pittsfield,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.050669212135908255
portland,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.28247603524288084
portland-or,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.40364766530827495
provo,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.065591541901653
roanoke,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4935976814163193
rochester,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2740579049993813
rock-hill,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.09145826583348478
rtp-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.24958807345843742
salem,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3816498776016315
salt-lake-city,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.19568042577485878
san-antonio,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.1971326009369145
savannah,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.043399840660463665
senc,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.361167472029672
south-augusta,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.23117848160622084
south-carolina,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.23032386939347738
springfield,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4499144468619824
st-cloud,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.31717774966104334
st-paul,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4683965798651525
texas,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.32741680893529973
triad-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3202497837127983
utah,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.23839554238925528
virginia,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4810924566483853
weld,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.47451163034242827
wnc,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.30214193685652635
worcester,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.32072930817501605
athens,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.1607350077902712
austin,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.22588993757556886
baltimore,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.43310689630479254
bangor,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.22647364064747535
beaumont,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.12526863459519522
boston,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.418472825692048
boulder,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.8386388401696845
charleston,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.2202490879105617
cherokee,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.1912108526072183
clt-area,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.7403714397227071
colorado,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.8868921069473481
colorado-springs,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.7964152270302199
columbia,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.06835999516103436
columbus,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.19697127485242696
dallas,2026-03-28,1,2026-04-04,Flu ED visits pct,quantile,0.025,0.22171835851745403
