"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.25,0.0112484202776918
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.25,0.521258029678995
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.25,0.503358560211754
"2026-01-31","colorado",1,"Flu ED visits pct","2026-02-07","quantile",0.5,0.923752030404365
"2026-01-31","denver",1,"Flu ED visits pct","2026-02-07","quantile",0.5,0.845422360622858
"2026-01-31","mesa",1,"Flu ED visits pct","2026-02-07","quantile",0.5,1.27391071917627
"2026-01-31","colorado-springs",1,"Flu ED visits pct","2026-02-07","quantile",0.5,1.26367859389
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.5,0.438650793356889
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.5,1.13353879748478
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.5,1.02412492901771
"2026-01-31","colorado",1,"Flu ED visits pct","2026-02-07","quantile",0.75,1.21265329187575
"2026-01-31","denver",1,"Flu ED visits pct","2026-02-07","quantile",0.75,1.13813435251926
"2026-01-31","mesa",1,"Flu ED visits pct","2026-02-07","quantile",0.75,2.584817754505
"2026-01-31","colorado-springs",1,"Flu ED visits pct","2026-02-07","quantile",0.75,1.8446300333396
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.75,1.12362332106958
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.75,2.05039262671806
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.75,1.67917987958395
"2026-01-31","colorado",1,"Flu ED visits pct","2026-02-07","quantile",0.9,1.51478107185377
"2026-01-31","denver",1,"Flu ED visits pct","2026-02-07","quantile",0.9,1.50539908130515
"2026-01-31","mesa",1,"Flu ED visits pct","2026-02-07","quantile",0.9,4.52423619515253
"2026-01-31","colorado-springs",1,"Flu ED visits pct","2026-02-07","quantile",0.9,2.41829078561837
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.9,2.06926432579506
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.9,3.26790413220442
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.9,2.61775022478736
"2026-01-31","colorado",1,"Flu ED visits pct","2026-02-07","quantile",0.95,1.76849916685587
"2026-01-31","denver",1,"Flu ED visits pct","2026-02-07","quantile",0.95,1.70316211675314
"2026-01-31","mesa",1,"Flu ED visits pct","2026-02-07","quantile",0.95,6.30697300576155
"2026-01-31","colorado-springs",1,"Flu ED visits pct","2026-02-07","quantile",0.95,2.86804416750832
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.95,2.87436732609723
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.95,4.16729684588676
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.95,3.33488661494483
"2026-01-31","colorado",1,"Flu ED visits pct","2026-02-07","quantile",0.975,1.93043016253743
"2026-01-31","denver",1,"Flu ED visits pct","2026-02-07","quantile",0.975,1.8971980785575
"2026-01-31","mesa",1,"Flu ED visits pct","2026-02-07","quantile",0.975,8.161893708875
"2026-01-31","colorado-springs",1,"Flu ED visits pct","2026-02-07","quantile",0.975,3.37300487434337
"2026-01-31","weld",1,"Flu ED visits pct","2026-02-07","quantile",0.975,3.89628844102518
"2026-01-31","boulder",1,"Flu ED visits pct","2026-02-07","quantile",0.975,4.96232056985096
"2026-01-31","larimer",1,"Flu ED visits pct","2026-02-07","quantile",0.975,3.92508560221015
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0.0366707558955056
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0.0901699154845527
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0.0257062578432515
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0.0287492371510536
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.05,0
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0.179983539423784
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0.105642270533862
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0.159287395975616
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.1,0
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.355162907082561
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.294826947378292
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.0169765498479405
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.423715201270088
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.174329538816979
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.25,0.177757897211696
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.615479899401621
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.571572676524616
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.732566817467477
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.884070507799992
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.188530960342128
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.746608340140053
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.5,0.687496712555707
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.75,0.911728280500428
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.75,0.913851026949977
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.75,2.2379131747683
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.75,1.52694864374511
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.75,0.978807520071353
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.75,1.75552382373039
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.75,1.5118393680161
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.9,1.29496943717978
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.9,1.28698399931998
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.9,5.11833550235821
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.9,2.28760794030236
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.9,2.39285706699658
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.9,3.20721931447886
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.9,2.63604567241798
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.95,1.51874334649431
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.95,1.58943685079437
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.95,7.10856425716123
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.95,2.7793198187256
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.95,3.17499912911823
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.95,4.46385104799141
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.95,3.44426716245823
"2026-01-31","colorado",2,"Flu ED visits pct","2026-02-14","quantile",0.975,1.74807819762053
"2026-01-31","denver",2,"Flu ED visits pct","2026-02-14","quantile",0.975,1.82219320578903
"2026-01-31","mesa",2,"Flu ED visits pct","2026-02-14","quantile",0.975,9.34129679237915
"2026-01-31","colorado-springs",2,"Flu ED visits pct","2026-02-14","quantile",0.975,3.36467408628432
"2026-01-31","weld",2,"Flu ED visits pct","2026-02-14","quantile",0.975,4.26142767267342
"2026-01-31","boulder",2,"Flu ED visits pct","2026-02-14","quantile",0.975,5.32422414354739
"2026-01-31","larimer",2,"Flu ED visits pct","2026-02-14","quantile",0.975,4.35025157456111
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0.0040057626032301
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0.160516448564476
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0.125781016861535
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0.182347922384127
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.25,0.0162640251832503
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.415844049136591
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.403252888046892
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.468228092354369
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.638743845669418
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.0874272182318917
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.531426960704782
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.5,0.518052093308104
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.75,0.725199313023076
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.75,0.782593527309352
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.75,2.14608411423114
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.75,1.32005313088096
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.75,0.889956886841085
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.75,1.60756010721937
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.75,1.41327377656515
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.9,1.14672971874251
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.9,1.18108356486402
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.9,5.1367441821272
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.9,2.21343148698551
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.9,2.53715447171569
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.9,3.23592841287535
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.9,2.77509388172418
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.95,1.39061466623292
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.95,1.53782142095659
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.95,8.08814009270077
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.95,2.82908840416421
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.95,4.15141810695383
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.95,4.47231314981148
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.95,3.92972006707334
"2026-01-31","colorado",3,"Flu ED visits pct","2026-02-21","quantile",0.975,1.61621089888467
"2026-01-31","denver",3,"Flu ED visits pct","2026-02-21","quantile",0.975,1.79741499533607
"2026-01-31","mesa",3,"Flu ED visits pct","2026-02-21","quantile",0.975,10.7748918849416
"2026-01-31","colorado-springs",3,"Flu ED visits pct","2026-02-21","quantile",0.975,3.48552380636154
"2026-01-31","weld",3,"Flu ED visits pct","2026-02-21","quantile",0.975,5.77102722735854
"2026-01-31","boulder",3,"Flu ED visits pct","2026-02-21","quantile",0.975,5.99235312554924
"2026-01-31","larimer",3,"Flu ED visits pct","2026-02-21","quantile",0.975,4.88100939562505
"2026-01-31","georgia",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.713929303370026
"2026-01-31","savannah",0,"Flu ED visits pct","2026-01-31","quantile",0.025,1.17737370792168
"2026-01-31","floyd",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.515585121957711
"2026-01-31","hall",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.20437490404558
"2026-01-31","marietta",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.225145366307388
"2026-01-31","macon",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.504090853630469
"2026-01-31","henry",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.17245699396683
"2026-01-31","cherokee",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.354713164540566
"2026-01-31","athens",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0
"2026-01-31","south-augusta",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.741080883600863
"2026-01-31","columbus",0,"Flu ED visits pct","2026-01-31","quantile",0.025,1.08127722370582
"2026-01-31","la-grange",0,"Flu ED visits pct","2026-01-31","quantile",0.025,0.445376023341239
"2026-01-31","georgia",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.79051461480471
"2026-01-31","savannah",0,"Flu ED visits pct","2026-01-31","quantile",0.05,1.42268067057074
"2026-01-31","floyd",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.65209099967373
"2026-01-31","hall",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.291303609410619
"2026-01-31","marietta",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.305983004087248
"2026-01-31","macon",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.680665516785924
"2026-01-31","henry",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.28484430257785
"2026-01-31","cherokee",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.479075594415672
"2026-01-31","athens",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.0595987541974509
"2026-01-31","south-augusta",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.918462583702209
"2026-01-31","columbus",0,"Flu ED visits pct","2026-01-31","quantile",0.05,1.3261284572293
"2026-01-31","la-grange",0,"Flu ED visits pct","2026-01-31","quantile",0.05,0.604693835007582
"2026-01-31","georgia",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.926173706966817
"2026-01-31","savannah",0,"Flu ED visits pct","2026-01-31","quantile",0.1,1.7124468316291
"2026-01-31","floyd",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.899547001692534
"2026-01-31","hall",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.425843063039371
"2026-01-31","marietta",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.422329790072243
"2026-01-31","macon",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.899647883535906
"2026-01-31","henry",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.394924662768908
"2026-01-31","cherokee",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.684728282577875
"2026-01-31","athens",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.175558844637791
"2026-01-31","south-augusta",0,"Flu ED visits pct","2026-01-31","quantile",0.1,1.09092791892182
"2026-01-31","columbus",0,"Flu ED visits pct","2026-01-31","quantile",0.1,1.77469333221454
"2026-01-31","la-grange",0,"Flu ED visits pct","2026-01-31","quantile",0.1,0.829170677695712
"2026-01-31","georgia",0,"Flu ED visits pct","2026-01-31","quantile",0.25,1.1464682195109
"2026-01-31","savannah",0,"Flu ED visits pct","2026-01-31","quantile",0.25,2.18706462090311
"2026-01-31","floyd",0,"Flu ED visits pct","2026-01-31","quantile",0.25,1.2903407791794
"2026-01-31","hall",0,"Flu ED visits pct","2026-01-31","quantile",0.25,0.699477929604315
"2026-01-31","marietta",0,"Flu ED visits pct","2026-01-31","quantile",0.25,0.656849667168089
"2026-01-31","macon",0,"Flu ED visits pct","2026-01-31","quantile",0.25,1.33612044510399
"2026-01-31","henry",0,"Flu ED visits pct","2026-01-31","quantile",0.25,0.602191295568447
