"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-03-28","boulder",0,"Flu ED visits pct","2026-03-28","quantile",0.75,3.51218928533808
"2026-03-28","larimer",0,"Flu ED visits pct","2026-03-28","quantile",0.75,2.03067960175593
"2026-03-28","colorado",0,"Flu ED visits pct","2026-03-28","quantile",0.9,2.3848595561454
"2026-03-28","denver",0,"Flu ED visits pct","2026-03-28","quantile",0.9,2.49074939161676
"2026-03-28","mesa",0,"Flu ED visits pct","2026-03-28","quantile",0.9,2.1515209724695
"2026-03-28","colorado-springs",0,"Flu ED visits pct","2026-03-28","quantile",0.9,2.88392842982636
"2026-03-28","weld",0,"Flu ED visits pct","2026-03-28","quantile",0.9,3.83875794758441
"2026-03-28","boulder",0,"Flu ED visits pct","2026-03-28","quantile",0.9,4.38716440777373
"2026-03-28","larimer",0,"Flu ED visits pct","2026-03-28","quantile",0.9,2.58290754987432
"2026-03-28","colorado",0,"Flu ED visits pct","2026-03-28","quantile",0.95,2.54862349324389
"2026-03-28","denver",0,"Flu ED visits pct","2026-03-28","quantile",0.95,2.65103883285475
"2026-03-28","mesa",0,"Flu ED visits pct","2026-03-28","quantile",0.95,2.74873167109497
"2026-03-28","colorado-springs",0,"Flu ED visits pct","2026-03-28","quantile",0.95,3.23823294798353
"2026-03-28","weld",0,"Flu ED visits pct","2026-03-28","quantile",0.95,4.62399454939158
"2026-03-28","boulder",0,"Flu ED visits pct","2026-03-28","quantile",0.95,5.00140437972072
"2026-03-28","larimer",0,"Flu ED visits pct","2026-03-28","quantile",0.95,2.96131567285798
"2026-03-28","colorado",0,"Flu ED visits pct","2026-03-28","quantile",0.975,2.74084940036941
"2026-03-28","denver",0,"Flu ED visits pct","2026-03-28","quantile",0.975,2.81898666108696
"2026-03-28","mesa",0,"Flu ED visits pct","2026-03-28","quantile",0.975,3.3250551016327
"2026-03-28","colorado-springs",0,"Flu ED visits pct","2026-03-28","quantile",0.975,3.54564525882131
"2026-03-28","weld",0,"Flu ED visits pct","2026-03-28","quantile",0.975,5.38525401803737
"2026-03-28","boulder",0,"Flu ED visits pct","2026-03-28","quantile",0.975,5.68095487802094
"2026-03-28","larimer",0,"Flu ED visits pct","2026-03-28","quantile",0.975,3.35918223230403
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0.805513920752091
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0.741000077424189
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0.436344479519315
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0.236524512382173
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.025,0.0523049711779441
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.911880181996515
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.896862158847394
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.602472290826862
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.100350114637699
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.39675820645459
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.05,0.205758276539944
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.1,1.06821031856106
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.1,1.0488026060533
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.1,0
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.1,0.85778375500087
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.1,0.321958368804508
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.1,0.671962144137854
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.1,0.377580011627937
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.25,1.34543292287323
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.25,1.37032843551918
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.25,0.146933680124079
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.25,1.22971551123408
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.25,0.810135661038646
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.25,1.3204319630623
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.25,0.76275992380976
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.5,1.71154866580419
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.5,1.75559005970184
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.5,0.70242512450683
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.5,1.78339869253076
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.5,1.77365353645684
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.5,2.27271483291407
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.5,1.39068172411356
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.75,2.1103320487014
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.75,2.22016270439385
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.75,1.63307083190008
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.75,2.49838745059967
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.75,3.13426061133665
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.75,3.61715240643705
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.75,2.1569747050756
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.9,2.54669610843077
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.9,2.76599059490525
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.9,3.04539421688638
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.9,3.20632812176102
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.9,4.83123480730502
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.9,5.3868876843866
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.9,3.22190586936358
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.95,2.90934377099328
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.95,3.03424355541734
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.95,4.5378804389632
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.95,3.76031661521227
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.95,6.29423682164055
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.95,6.51339420918723
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.95,3.9999424778759
"2026-03-28","colorado",1,"Flu ED visits pct","2026-04-04","quantile",0.975,3.12652284546112
"2026-03-28","denver",1,"Flu ED visits pct","2026-04-04","quantile",0.975,3.35132745639028
"2026-03-28","mesa",1,"Flu ED visits pct","2026-04-04","quantile",0.975,5.75511596919817
"2026-03-28","colorado-springs",1,"Flu ED visits pct","2026-04-04","quantile",0.975,4.34031209334667
"2026-03-28","weld",1,"Flu ED visits pct","2026-04-04","quantile",0.975,8.02707114902564
"2026-03-28","boulder",1,"Flu ED visits pct","2026-04-04","quantile",0.975,7.61963642341007
"2026-03-28","larimer",1,"Flu ED visits pct","2026-04-04","quantile",0.975,4.7194734771133
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0.562872998175641
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0.511168794911084
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0.208789893136346
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.025,0
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0.669393647027697
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0.626871471108742
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0.370089873969135
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0.0766718644002571
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.05,0
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.834266407306053
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.793854127320711
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.586852812807049
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.0262480259028395
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.308388769539371
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.1,0.137781518607769
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.25,1.15671996438388
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.25,1.17257241166993
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.25,0
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.25,1.01910389735097
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.25,0.571389233974967
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.25,0.950785517817038
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.25,0.551694142322288
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.60858789742089
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.67419167669982
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.5,0.595952254720379
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.72360832074323
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.63200875395886
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.9960317156231
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.5,1.2731767637996
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.75,2.11900462563221
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.75,2.27587633374965
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.75,1.88958608339499
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.75,2.65594613337674
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.75,3.48324103264157
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.75,3.69928438044711
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.75,2.34947830294084
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.9,2.74399074982236
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.9,2.93190270270096
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.9,4.46255894489095
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.9,3.68007222475358
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.9,6.36251312293992
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.9,6.03111234459051
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.9,3.87590004781966
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.95,3.09919254546203
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.95,3.41316911706366
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.95,6.317161531018
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.95,4.43308256584503
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.95,8.09954344176968
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.95,7.82194838729571
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.95,4.89666047038065
"2026-03-28","colorado",2,"Flu ED visits pct","2026-04-11","quantile",0.975,3.44369534267129
"2026-03-28","denver",2,"Flu ED visits pct","2026-04-11","quantile",0.975,3.81569627289516
"2026-03-28","mesa",2,"Flu ED visits pct","2026-04-11","quantile",0.975,8.3192382543854
"2026-03-28","colorado-springs",2,"Flu ED visits pct","2026-04-11","quantile",0.975,5.16139421811044
"2026-03-28","weld",2,"Flu ED visits pct","2026-04-11","quantile",0.975,10.135415166739
"2026-03-28","boulder",2,"Flu ED visits pct","2026-04-11","quantile",0.975,9.01779436069885
"2026-03-28","larimer",2,"Flu ED visits pct","2026-04-11","quantile",0.975,5.97923919915465
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0.346954610455418
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0.231328968054885
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0.034377561249211
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0.454562214591703
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0.415851926533446
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0.171828159272644
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0.623099867977421
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0.622129318860333
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0.352702539199251
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0.0655902063801828
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.1,0.023169423543352
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.962694602993732
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.989246946036951
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.806810074919181
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.350380861594044
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.642331629677098
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.25,0.39395769671489
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.47839876928806
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.56461037027511
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.5,0.532156370169308
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.60488584519927
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.51683121743184
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.76421550836115
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.5,1.20943880647207
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.75,2.05500073282365
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.75,2.30271856369159
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.75,2.27506728166704
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.75,2.70180901590694
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.75,3.57029003635027
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.75,3.6879834547806
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.75,2.54123514965235
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.9,2.78988859663483
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.9,3.06884295091116
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.9,5.29658033037459
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.9,4.10190510421948
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.9,7.18301555172298
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.9,6.47890534856913
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.9,4.49744026574068
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.95,3.23218401638947
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.95,3.67163097847394
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.95,8.23257540699464
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.95,5.03631147349614
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.95,10.4147484754099
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.95,8.21224058887889
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.95,5.97677791771074
"2026-03-28","colorado",3,"Flu ED visits pct","2026-04-18","quantile",0.975,3.68421852179664
"2026-03-28","denver",3,"Flu ED visits pct","2026-04-18","quantile",0.975,4.13819383442962
"2026-03-28","mesa",3,"Flu ED visits pct","2026-04-18","quantile",0.975,11.271294101405
"2026-03-28","colorado-springs",3,"Flu ED visits pct","2026-04-18","quantile",0.975,6.16308619193715
"2026-03-28","weld",3,"Flu ED visits pct","2026-04-18","quantile",0.975,13.3304156093668
"2026-03-28","boulder",3,"Flu ED visits pct","2026-04-18","quantile",0.975,10.3636834403972
"2026-03-28","larimer",3,"Flu ED visits pct","2026-04-18","quantile",0.975,7.38962690721677
"2026-03-28","georgia",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0.135123607510943
"2026-03-28","savannah",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","floyd",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0.346163976807074
"2026-03-28","hall",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","marietta",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","macon",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","henry",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","cherokee",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0.0464658123075954
"2026-03-28","athens",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0.0132918523971637
"2026-03-28","south-augusta",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0.00986981283252042
"2026-03-28","columbus",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","la-grange",0,"Flu ED visits pct","2026-03-28","quantile",0.025,0
"2026-03-28","georgia",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0.177789849984804
"2026-03-28","savannah",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","floyd",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0.461443752280184
"2026-03-28","hall",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","marietta",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","macon",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","henry",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","cherokee",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0.127994986292792
"2026-03-28","athens",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0.0845617526959793
"2026-03-28","south-augusta",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0.0936361750948142
"2026-03-28","columbus",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","la-grange",0,"Flu ED visits pct","2026-03-28","quantile",0.05,0
"2026-03-28","georgia",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.248151036997825
"2026-03-28","savannah",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0
"2026-03-28","floyd",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.65432956762398
"2026-03-28","hall",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0
"2026-03-28","marietta",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0
"2026-03-28","macon",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.0417522720009544
"2026-03-28","henry",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.0710301640441574
"2026-03-28","cherokee",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.247586386435997
"2026-03-28","athens",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.211663097327717
"2026-03-28","south-augusta",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.174763542201789
"2026-03-28","columbus",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.0830101142927451
"2026-03-28","la-grange",0,"Flu ED visits pct","2026-03-28","quantile",0.1,0.0906662131882549
"2026-03-28","georgia",0,"Flu ED visits pct","2026-03-28","quantile",0.25,0.377559707325204
"2026-03-28","savannah",0,"Flu ED visits pct","2026-03-28","quantile",0.25,0
"2026-03-28","floyd",0,"Flu ED visits pct","2026-03-28","quantile",0.25,1.00070365979049
"2026-03-28","hall",0,"Flu ED visits pct","2026-03-28","quantile",0.25,0.103473320583464
"2026-03-28","marietta",0,"Flu ED visits pct","2026-03-28","quantile",0.25,0.0411814562063306
"2026-03-28","macon",0,"Flu ED visits pct","2026-03-28","quantile",0.25,0.223882425195117
