"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.758535396305186
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.25,1.00095910459466
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.482198089380032
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.25,1.78643093787723
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.777428320026748
"2026-02-14","colorado",0,"Flu ED visits pct","2026-02-14","quantile",0.5,1.08414146116229
"2026-02-14","denver",0,"Flu ED visits pct","2026-02-14","quantile",0.5,0.895662389176246
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.5,1.33452693632979
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.5,1.30926590180989
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.5,0.94330896687431
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.5,2.52425781455467
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.5,1.17136777078923
"2026-02-14","colorado",0,"Flu ED visits pct","2026-02-14","quantile",0.75,1.28621119346667
"2026-02-14","denver",0,"Flu ED visits pct","2026-02-14","quantile",0.75,1.10366772618673
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.75,2.17571890748388
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.75,1.68289824305697
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.75,1.57038784020229
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.75,3.52484291254316
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.75,1.65699124438142
"2026-02-14","colorado",0,"Flu ED visits pct","2026-02-14","quantile",0.9,1.48505954897638
"2026-02-14","denver",0,"Flu ED visits pct","2026-02-14","quantile",0.9,1.3157892661432
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.9,3.20085412631356
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.9,2.09648236278723
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.9,2.32895205924198
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.9,4.41283488650595
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.9,2.15895521804185
"2026-02-14","colorado",0,"Flu ED visits pct","2026-02-14","quantile",0.95,1.61657893814336
"2026-02-14","denver",0,"Flu ED visits pct","2026-02-14","quantile",0.95,1.41879142072048
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.95,3.98690904344298
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.95,2.39623912985385
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.95,2.87157335554063
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.95,5.04884943912437
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.95,2.49883208420443
"2026-02-14","colorado",0,"Flu ED visits pct","2026-02-14","quantile",0.975,1.74379067101667
"2026-02-14","denver",0,"Flu ED visits pct","2026-02-14","quantile",0.975,1.53083854652095
"2026-02-14","mesa",0,"Flu ED visits pct","2026-02-14","quantile",0.975,4.72216894122387
"2026-02-14","colorado-springs",0,"Flu ED visits pct","2026-02-14","quantile",0.975,2.63618220300245
"2026-02-14","weld",0,"Flu ED visits pct","2026-02-14","quantile",0.975,3.46893742671567
"2026-02-14","boulder",0,"Flu ED visits pct","2026-02-14","quantile",0.975,5.72559696406062
"2026-02-14","larimer",0,"Flu ED visits pct","2026-02-14","quantile",0.975,2.83878723821998
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0.274187817960396
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0.133193642093979
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0.108026234959665
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0.212549038860724
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.025,0
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0.341733347597626
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0.215984976224631
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0.218642705997185
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0.364382199401278
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.05,0.0204525605389032
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0.438390293229678
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0.299121460695784
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0.380798185282402
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0.640823617504113
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.1,0.153181682565593
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.622330143950114
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.48071688861162
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.324685522953324
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.643776034309352
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.204250333496038
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.25,1.28895952575001
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.25,0.454975998866166
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.5,0.859123179781966
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.5,0.714920993965352
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.5,1.03054548778462
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.5,1.04526059168607
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.5,0.793429359684556
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.5,2.25177644014876
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.5,0.965468686667447
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.75,1.12739667148416
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.75,0.989144525092312
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.75,2.16070661322289
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.75,1.56391203422355
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.75,1.70673424416552
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.75,3.61465789491824
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.75,1.60057408806266
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.9,1.42087668038119
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.9,1.31421996066331
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.9,3.91538358307057
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.9,2.12025825784163
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.9,2.88535098560718
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.9,5.36443212479973
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.9,2.50637340756925
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.95,1.67832793159629
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.95,1.5018343197561
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.95,5.56349755757831
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.95,2.49461021979706
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.95,3.80969219831221
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.95,6.57931523912261
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.95,3.19457163877059
"2026-02-14","colorado",1,"Flu ED visits pct","2026-02-21","quantile",0.975,1.83385439084353
"2026-02-14","denver",1,"Flu ED visits pct","2026-02-21","quantile",0.975,1.68641157569484
"2026-02-14","mesa",1,"Flu ED visits pct","2026-02-21","quantile",0.975,7.08943744342732
"2026-02-14","colorado-springs",1,"Flu ED visits pct","2026-02-21","quantile",0.975,3.00178559470258
"2026-02-14","weld",1,"Flu ED visits pct","2026-02-21","quantile",0.975,5.12173222987275
"2026-02-14","boulder",1,"Flu ED visits pct","2026-02-21","quantile",0.975,7.74043605201877
"2026-02-14","larimer",1,"Flu ED visits pct","2026-02-21","quantile",0.975,3.8101088179762
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0.0825082880279355
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.025,0
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0.147750364587856
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0.0431418932012688
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0.0174599536728018
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0.047369265991519
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.05,0
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0.244062923128929
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0.130201059801835
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0.151495951657581
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0.283369200576037
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.1,0
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.439670913070401
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.325260670709741
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.0327311956836069
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.424978828080857
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.042995273298621
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.886740086850439
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.25,0.27652347702797
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.720399632146802
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.606075821675458
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.760784562340778
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.892034855206662
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.650361857537065
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.5,1.93137665315764
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.5,0.844091861382575
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.75,1.04563100209439
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.75,0.960556426700143
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.75,2.30364675804451
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.75,1.53314769233343
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.75,1.85718750471893
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.75,3.6226080382514
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.75,1.73008437625723
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.9,1.46568924609096
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.9,1.33705561300028
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.9,5.22074980714461
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.9,2.25602892676745
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.9,3.83414480087118
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.9,5.90255361573445
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.9,3.00340519946553
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.95,1.69932471594266
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.95,1.64173436078162
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.95,7.27170102799538
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.95,2.79611198517814
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.95,4.92313060038018
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.95,7.74524785280631
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.95,3.93350302338475
"2026-02-14","colorado",2,"Flu ED visits pct","2026-02-28","quantile",0.975,1.92389868409355
"2026-02-14","denver",2,"Flu ED visits pct","2026-02-28","quantile",0.975,1.86470436205555
"2026-02-14","mesa",2,"Flu ED visits pct","2026-02-28","quantile",0.975,9.38633591573766
"2026-02-14","colorado-springs",2,"Flu ED visits pct","2026-02-28","quantile",0.975,3.31848073953006
"2026-02-14","weld",2,"Flu ED visits pct","2026-02-28","quantile",0.975,6.41699804402726
"2026-02-14","boulder",2,"Flu ED visits pct","2026-02-28","quantile",0.975,9.06855283647521
"2026-02-14","larimer",2,"Flu ED visits pct","2026-02-28","quantile",0.975,4.80814072923105
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.025,0
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0.0142072113372789
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.05,0
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0.11490862089929
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0.0332971285711614
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0.0588582193617595
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.1,0
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0.307904076825461
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0.21711979920522
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0.257921405556708
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0.642194945146355
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.25,0.135381517449427
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.611037262107347
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.534695350837027
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.589466570691331
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.758426726345424
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.616019612299514
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.5,1.77129826106078
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.5,0.74598418474367
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.75,0.975196859856972
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.75,0.947339290602562
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.75,2.46613452925755
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.75,1.4948606578731
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.75,1.99206088005842
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.75,3.79046164105817
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.75,1.7942820088175
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.9,1.45001474972482
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.9,1.39678128435605
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.9,5.69599277699296
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.9,2.46536287327404
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.9,4.41521026661003
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.9,6.53925804143282
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.9,3.38925449245658
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.95,1.74320906275073
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.95,1.77665996940058
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.95,8.84967517743912
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.95,3.12285510828645
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.95,6.8517296349089
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.95,8.46034107374519
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.95,4.67920052934323
"2026-02-14","colorado",3,"Flu ED visits pct","2026-03-07","quantile",0.975,2.02859092320555
"2026-02-14","denver",3,"Flu ED visits pct","2026-03-07","quantile",0.975,2.09077121872058
"2026-02-14","mesa",3,"Flu ED visits pct","2026-03-07","quantile",0.975,11.5142499590053
"2026-02-14","colorado-springs",3,"Flu ED visits pct","2026-03-07","quantile",0.975,3.96184096419735
"2026-02-14","weld",3,"Flu ED visits pct","2026-03-07","quantile",0.975,9.16854790327097
"2026-02-14","boulder",3,"Flu ED visits pct","2026-03-07","quantile",0.975,10.6686507956469
"2026-02-14","larimer",3,"Flu ED visits pct","2026-03-07","quantile",0.975,5.90601674944951
"2026-02-14","georgia",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.946762931133159
"2026-02-14","savannah",0,"Flu ED visits pct","2026-02-14","quantile",0.025,1.32422632067708
"2026-02-14","floyd",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.356794672645948
"2026-02-14","hall",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.102184027157254
"2026-02-14","marietta",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.399254136217882
"2026-02-14","macon",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.253160817646218
"2026-02-14","henry",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.065436924951873
"2026-02-14","cherokee",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.502562967568974
"2026-02-14","athens",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0
"2026-02-14","south-augusta",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.582678766117882
"2026-02-14","columbus",0,"Flu ED visits pct","2026-02-14","quantile",0.025,1.64144938896909
"2026-02-14","la-grange",0,"Flu ED visits pct","2026-02-14","quantile",0.025,0.286859337234619
"2026-02-14","georgia",0,"Flu ED visits pct","2026-02-14","quantile",0.05,1.02603234920425
"2026-02-14","savannah",0,"Flu ED visits pct","2026-02-14","quantile",0.05,1.59056098813568
"2026-02-14","floyd",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.485637114393136
"2026-02-14","hall",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.17378386835996
"2026-02-14","marietta",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.493762472199986
"2026-02-14","macon",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.392451706933716
"2026-02-14","henry",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.157572663168285
"2026-02-14","cherokee",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.628218317593372
"2026-02-14","athens",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.0407359481744933
"2026-02-14","south-augusta",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.747105321868022
"2026-02-14","columbus",0,"Flu ED visits pct","2026-02-14","quantile",0.05,2.01210290994324
"2026-02-14","la-grange",0,"Flu ED visits pct","2026-02-14","quantile",0.05,0.410578757969575
"2026-02-14","georgia",0,"Flu ED visits pct","2026-02-14","quantile",0.1,1.18313873793407
"2026-02-14","savannah",0,"Flu ED visits pct","2026-02-14","quantile",0.1,1.89643982242686
"2026-02-14","floyd",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.684541136112822
"2026-02-14","hall",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.295185939649775
"2026-02-14","marietta",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.6479513514519
"2026-02-14","macon",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.557779634749048
"2026-02-14","henry",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.248857804628867
"2026-02-14","cherokee",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.852663099816904
"2026-02-14","athens",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.153145600265699
"2026-02-14","south-augusta",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.915481547644919
"2026-02-14","columbus",0,"Flu ED visits pct","2026-02-14","quantile",0.1,2.57194524175665
"2026-02-14","la-grange",0,"Flu ED visits pct","2026-02-14","quantile",0.1,0.596124337009475
"2026-02-14","georgia",0,"Flu ED visits pct","2026-02-14","quantile",0.25,1.44550008183675
"2026-02-14","savannah",0,"Flu ED visits pct","2026-02-14","quantile",0.25,2.40825846789138
"2026-02-14","floyd",0,"Flu ED visits pct","2026-02-14","quantile",0.25,1.03550237912764
"2026-02-14","hall",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.537682214636861
"2026-02-14","marietta",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.918503415802002
"2026-02-14","macon",0,"Flu ED visits pct","2026-02-14","quantile",0.25,0.906263416917226
