location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7794650057172062
austin,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.6084698652984115
baltimore,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.33951266250947476
bangor,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.6350912633516285
beaumont,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.5998728491012321
boston,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7540384276681245
boulder,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.4432761932252078
charleston,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.295907454603642
cherokee,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.3023018273038849
clt-area,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,2.0448991883168373
colorado,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.9994490532058133
colorado-springs,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.0712074739733812
columbia,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.0427241609028244
columbus,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.324755973526119
dallas,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.4108094017396176
denver,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.0146770553284992
deschutes,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.007406917781698
duluth,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7817153036711698
el-paso,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.5532557291178654
eugene,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.4145923124223916
fay-area,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,2.3714849549558563
florence,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.3102602399959584
floyd,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.9885496426243005
frederick,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.46887866724054
georgia,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.2117819968275316
greenville,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.3980277939184997
hall,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7116022694677051
harford,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.3844836507453197
henry,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.9085691362938024
horry,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.9502719020080641
houston,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.5662306350916582
indiana,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,1.818552303136612
indianapolis,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,2.5083373447226327
la-grange,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.8662554026907352
larimer,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.5565807306780818
lynn,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7028067960021299
macon,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.8751332632445982
maine,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7288486069587208
marietta,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.7257808433170622
maryland,2026-02-28,0,2026-02-28,Flu ED visits pct,quantile,0.025,0.5408584376499009
