location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2743465605568276
austin,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4012754765556245
baltimore,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4722296460872421
bangor,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.26893479801861564
beaumont,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.24592904415448064
boston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6252172814204312
boulder,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9215831011820929
charleston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3501403876318383
cherokee,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3328395598845735
clt-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.95494737633941
colorado,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.8777865346378466
colorado-springs,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.8059451218557889
columbia,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2063183377379063
columbus,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.28640080518157895
dallas,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.41261725342643346
denver,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9484730500828762
deschutes,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5876799700274106
duluth,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.7792530883244422
el-paso,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5886374247717335
eugene,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.16535805606897055
fay-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,1.0214256563655577
florence,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.11786742900471701
floyd,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.42377408742767625
frederick,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.19034616286763853
georgia,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.39724618713649756
greenville,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.43856798108295114
hall,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.16290963545199455
harford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.14584632995174193
henry,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.22298489236406202
horry,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.21396013735040867
houston,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3118857654739401
indiana,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6682130172415207
indianapolis,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.554652305154398
la-grange,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.217743453494316
larimer,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.38676560633859536
lynn,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.33489663339340153
macon,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2551761185350735
maine,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.48064866469061196
marietta,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.1755009201276588
maryland,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4976935341036982
massachusetts,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6443958803011168
medford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.0716306187597133
mesa,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2860883885118157
minneapolis,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.8159635465011194
minnesota,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.9070817137422759
montgomery,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3421337632201566
nenc,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.41844102589551174
new-bedford,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5449625828654334
north-carolina,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6305801557136734
nyc,2026-03-28,0,2026-03-28,ILI ED visits pct,quantile,0.025,2.0564191261106504
ogden,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2868994857596831
oregon,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5053791767104945
pittsfield,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.09659546125370747
portland,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3839492472791488
portland-or,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5751942048522508
provo,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.1477332745025934
roanoke,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6671852452007175
rochester,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.39388674029311066
rock-hill,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.1549181569399337
rtp-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3444327971135003
salem,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.49333884574494846
salt-lake-city,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3689069555659098
san-antonio,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3617304260185933
savannah,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.08899463444261463
senc,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.37149363142186287
south-augusta,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.2737977083109838
south-carolina,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4064396780834061
springfield,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5336743480367665
st-cloud,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3897459968251194
st-paul,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.6998972624657821
texas,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.5469099330052248
triad-area,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.4388229610387675
utah,2026-03-28,0,2026-03-28,Flu ED visits pct,quantile,0.025,0.3665765400450738
